tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12266,BOS,IAH,1609,1249,281.15,UA,0.6527,311.62,B6,0.2272,217.68,,,202341072112266BOSIAH
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12191,MHT,HOU,1609,21,301.19,WN,0.9947,300.13,WN,0.9947,300.13,,,202341329612191MHTHOU
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12266,MHT,IAH,1609,12,362.60,AA,0.4336,358.47,WN,0.1947,343.95,,,202341329612266MHTIAH
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12191,PVD,HOU,1609,52,253.90,WN,0.9481,247.68,WN,0.9481,247.68,,,202341430712191PVDHOU
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12266,PVD,IAH,1609,49,320.93,UA,0.2857,427.75,WN,0.2505,253.31,,,202341430712266PVDIAH
Table1a,2023,4,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",10721,13204,BOS,MCO,1142,3595,195.49,B6,0.4944,212.70,NK,0.2027,101.51,,,202341072113204BOSMCO
Table1a,2023,4,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",13296,13204,MHT,MCO,1142,444,190.42,WN,0.5847,237.07,NK,0.3634,99.76,,,202341329613204MHTMCO
Table1a,2023,4,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,1138,180.35,WN,0.5309,186.37,MX,0.1827,112.99,,,202341430713204PVDMCO
Table1a,2023,4,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",10721,13487,BOS,MSP,1124,1191,247.59,DL,0.5723,309.27,SY,0.1789,140.26,,,202341072113487BOSMSP
Table1a,2023,4,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",13296,13487,MHT,MSP,1124,14,289.55,WN,0.7323,242.08,WN,0.7323,242.08,,,202341329613487MHTMSP
Table1a,2023,4,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,78,198.89,SY,0.3039,101.11,SY,0.3039,101.11,,,202341430713487PVDMSP
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,11618,BOS,EWR,209,1311,172.17,UA,0.9130,173.02,DL,0.0831,163.35,,,202341072111618BOSEWR
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12478,BOS,JFK,209,649,163.25,B6,0.4826,149.11,B6,0.4826,149.11,,,202341072112478BOSJFK
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12953,BOS,LGA,209,1827,181.60,B6,0.4574,147.76,B6,0.4574,147.76,,,202341072112953BOSLGA
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,11618,MHT,EWR,209,74,191.08,UA,0.9927,191.35,UA,0.9927,191.35,,,202341329611618MHTEWR
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12478,MHT,JFK,209,0,314.50,,,,,,,,,202341329612478MHTJFK
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12953,MHT,LGA,209,0,651.00,AA,1.0000,651.00,AA,1.0000,651.00,,,202341329612953MHTLGA
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,11618,PVD,EWR,209,44,221.87,UA,1.0000,221.87,UA,1.0000,221.87,,,202341430711618PVDEWR
Table1a,2023,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,14,247.51,DL,1.0000,247.51,DL,1.0000,247.51,,,202341430712953PVDLGA
Table1a,2023,4,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",10721,14635,BOS,RSW,1271,1371,284.35,B6,0.6430,284.48,B6,0.6430,284.48,,,202341072114635BOSRSW
Table1a,2023,4,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",13296,14635,MHT,RSW,1271,42,275.25,WN,0.6005,264.23,WN,0.6005,264.23,,,202341329614635MHTRSW
Table1a,2023,4,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",14307,14635,PVD,RSW,1271,277,174.18,MX,0.7187,144.27,MX,0.7187,144.27,,,202341430714635PVDRSW
Table1a,2023,4,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,1501,333.87,B6,0.4782,349.62,NK,0.1407,155.21,,,202341072112889BOSLAS
Table1a,2023,4,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",13296,12889,MHT,LAS,2381,38,367.10,WN,0.6282,314.54,WN,0.6282,314.54,,,202341329612889MHTLAS
Table1a,2023,4,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",14307,12889,PVD,LAS,2381,92,349.57,WN,0.4417,280.16,WN,0.4417,280.16,,,202341430712889PVDLAS
Table1a,2023,4,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,818,491,295.04,AA,0.5573,281.21,AA,0.5573,281.21,,,202341072112339BOSIND
Table1a,2023,4,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",13296,12339,MHT,IND,818,23,272.67,WN,0.5023,240.17,WN,0.5023,240.17,,,202341329612339MHTIND
Table1a,2023,4,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",14307,12339,PVD,IND,818,47,293.95,AA,0.4381,305.71,WN,0.3028,238.92,,,202341430712339PVDIND
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,13796,BOS,OAK,2704,29,301.54,WN,0.6920,293.94,WN,0.6920,293.94,,,202341072113796BOSOAK
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14771,BOS,SFO,2704,3104,376.94,B6,0.3701,366.48,DL,0.1614,351.84,,,202341072114771BOSSFO
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14831,BOS,SJC,2704,131,283.25,B6,0.3322,249.24,B6,0.3322,249.24,,,202341072114831BOSSJC
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,13796,MHT,OAK,2704,6,350.82,WN,1.0000,350.82,WN,1.0000,350.82,,,202341329613796MHTOAK
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14771,MHT,SFO,2704,5,562.80,AA,0.5000,478.13,AA,0.5000,478.13,,,202341329614771MHTSFO
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14831,MHT,SJC,2704,2,323.30,WN,1.0000,323.30,WN,1.0000,323.30,,,202341329614831MHTSJC
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,13796,PVD,OAK,2704,12,305.69,WN,0.9725,309.45,DL,0.0275,173.00,,,202341430713796PVDOAK
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14771,PVD,SFO,2704,44,443.05,AA,0.4548,378.84,DL,0.2396,374.84,,,202341430714771PVDSFO
Table1a,2023,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14831,PVD,SJC,2704,8,428.84,DL,0.4667,461.65,WN,0.3867,367.83,,,202341430714831PVDSJC
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1919,211.95,B6,0.5703,219.15,NK,0.1701,131.57,,,202341072111697BOSFLL
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,1938,229.62,AA,0.5680,244.26,B6,0.1502,215.32,,,202341072113303BOSMIA
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,11697,MHT,FLL,1283,32,243.09,WN,0.7340,229.38,WN,0.7340,229.38,,,202341329611697MHTFLL
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,20,275.25,AA,0.4728,323.97,WN,0.4620,226.32,,,202341329613303MHTMIA
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,384,191.03,B6,0.6997,184.59,B6,0.6997,184.59,,,202341430711697PVDFLL
Table1a,2023,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,53,255.86,AA,0.4734,260.58,WN,0.3238,222.54,,,202341430713303PVDMIA
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,36,323.61,AA,0.3263,362.25,WN,0.3144,302.57,,,202341072110800BOSBUR
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,3153,387.62,B6,0.4037,373.42,UA,0.1845,350.91,,,202341072112892BOSLAX
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,30,236.48,WN,0.9018,217.61,WN,0.9018,217.61,,,202341072112954BOSLGB
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,100,332.07,AA,0.4778,314.23,WN,0.1831,286.48,,,202341072113891BOSONT
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,164,394.56,AA,0.4867,366.95,AA,0.4867,366.95,,,202341072114908BOSSNA
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,2,322.94,WN,0.9545,288.60,WN,0.9545,288.60,,,202341329610800MHTBUR
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,19,377.31,AA,0.4503,423.19,WN,0.4503,323.32,,,202341329612892MHTLAX
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,2,264.20,WN,1.0000,264.20,WN,1.0000,264.20,,,202341329612954MHTLGB
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,3,430.46,WN,0.4583,304.82,WN,0.4583,304.82,,,202341329613891MHTONT
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,1,391.61,AA,0.4615,293.75,AA,0.4615,293.75,,,202341329614908MHTSNA
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,3,264.00,WN,0.7600,249.05,WN,0.7600,249.05,,,202341430710800PVDBUR
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,105,333.96,AA,0.4648,342.75,WN,0.1832,260.35,,,202341430712892PVDLAX
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,9,241.81,WN,0.9881,239.14,WN,0.9881,239.14,,,202341430712954PVDLGB
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,12,370.44,AA,0.4057,353.00,WN,0.3491,319.98,,,202341430713891PVDONT
Table1a,2023,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,14,476.37,AA,0.4436,391.17,AA,0.4436,391.17,,,202341430714908PVDSNA
Table1a,2023,4,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,227,243.53,AA,0.5292,246.92,AA,0.5292,246.92,,,202341072114730BOSSDF
Table1a,2023,4,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",13296,14730,MHT,SDF,829,23,243.39,WN,0.5952,211.65,WN,0.5952,211.65,,,202341329614730MHTSDF
Table1a,2023,4,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",14307,14730,PVD,SDF,829,30,245.39,WN,0.4748,206.62,WN,0.4748,206.62,,,202341430714730PVDSDF
Table1a,2023,4,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,466,295.11,DL,0.5808,314.06,AA,0.3716,270.29,,,202341072111193BOSCVG
Table1a,2023,4,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",13296,11193,MHT,CVG,752,18,239.73,WN,0.4615,191.90,WN,0.4615,191.90,,,202341329611193MHTCVG
Table1a,2023,4,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,45,235.86,AA,0.3269,249.44,WN,0.2861,204.48,,,202341430711193PVDCVG
Table1a,2023,4,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",10721,14893,BOS,SMF,2636,256,323.88,AA,0.2484,275.87,AA,0.2484,275.87,,,202341072114893BOSSMF
Table1a,2023,4,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",13296,14893,MHT,SMF,2636,8,373.47,WN,0.5616,321.85,WN,0.5616,321.85,,,202341329614893MHTSMF
Table1a,2023,4,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",14307,14893,PVD,SMF,2636,22,395.69,WN,0.3382,288.87,WN,0.3382,288.87,,,202341430714893PVDSMF
Table1a,2023,4,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,1981,206.54,B6,0.5876,197.54,B6,0.5876,197.54,,,202341072115304BOSTPA
Table1a,2023,4,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,117,254.19,WN,0.8577,243.65,WN,0.8577,243.65,,,202341329615304MHTTPA
Table1a,2023,4,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,371,196.65,WN,0.6389,218.64,MX,0.2371,110.19,,,202341430715304PVDTPA
Table1a,2023,4,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,419,272.19,DL,0.5376,312.02,AA,0.1327,212.08,,,202341072113198BOSMCI
Table1a,2023,4,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,30,268.61,WN,0.7463,239.49,WN,0.7463,239.49,,,202341329613198MHTMCI
Table1a,2023,4,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,51,269.72,WN,0.6093,241.70,WN,0.6093,241.70,,,202341430713198PVDMCI
Table1a,2023,4,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",10721,14683,BOS,SAT,1764,449,237.63,B6,0.4792,229.42,WN,0.1534,204.26,,,202341072114683BOSSAT
Table1a,2023,4,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,21,296.89,WN,0.8520,253.51,WN,0.8520,253.51,,,202341329614683MHTSAT
Table1a,2023,4,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,44,270.56,WN,0.4613,228.27,WN,0.4613,228.27,,,202341430714683PVDSAT
Table1a,2023,4,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,223,270.88,AA,0.5110,263.37,AA,0.5110,263.37,,,202341072113244BOSMEM
Table1a,2023,4,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",13296,13244,MHT,MEM,1139,8,291.58,AA,0.5211,334.68,WN,0.4366,243.06,,,202341329613244MHTMEM
Table1a,2023,4,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,32,293.95,AA,0.5171,307.77,WN,0.2500,220.31,,,202341430713244PVDMEM
Table1a,2023,4,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,435,215.14,B6,0.4727,168.42,B6,0.4727,168.42,,,202341072113342BOSMKE
Table1a,2023,4,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,14,258.38,WN,0.6641,237.22,WN,0.6641,237.22,,,202341329613342MHTMKE
Table1a,2023,4,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,32,247.68,WN,0.4257,201.83,WN,0.4257,201.83,,,202341430713342PVDMKE
Table1a,2023,4,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,688,246.67,B6,0.4299,222.50,B6,0.4299,222.50,,,202341072113495BOSMSY
Table1a,2023,4,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,21,264.77,WN,0.7208,242.51,WN,0.7208,242.51,,,202341329613495MHTMSY
Table1a,2023,4,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,89,248.30,WN,0.3951,250.49,MX,0.2439,164.10,,,202341430713495PVDMSY
Table1a,2023,4,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",10721,14679,BOS,SAN,2588,1383,328.38,B6,0.4748,322.30,B6,0.4748,322.30,,,202341072114679BOSSAN
Table1a,2023,4,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,18,414.34,WN,0.5148,334.64,WN,0.5148,334.64,,,202341329614679MHTSAN
Table1a,2023,4,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",14307,14679,PVD,SAN,2588,78,353.77,AA,0.5203,338.71,WN,0.2350,296.40,,,202341430714679PVDSAN
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,13931,BOS,ORF,487,177,245.93,DL,0.4444,274.33,WN,0.2004,193.28,,,202341072113931BOSORF
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,4,360.11,AA,1.0000,360.11,AA,1.0000,360.11,,,202341072114098BOSPHF
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,34,225.16,WN,0.5788,212.52,WN,0.5788,212.52,,,202341329613931MHTORF
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,1,306.71,AA,1.0000,306.71,AA,1.0000,306.71,,,202341329614098MHTPHF
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,127,159.88,MX,0.4734,99.19,MX,0.4734,99.19,,,202341430713931PVDORF
Table1a,2023,4,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,1,399.61,AA,1.0000,399.61,AA,1.0000,399.61,,,202341430714098PVDPHF
Table1a,2023,4,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,1375,234.10,B6,0.7695,222.20,B6,0.7695,222.20,,,202341072114027BOSPBI
Table1a,2023,4,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,24,261.99,WN,0.6866,215.06,WN,0.6866,215.06,,,202341329614027MHTPBI
Table1a,2023,4,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,314,227.15,B6,0.8125,225.99,WN,0.0886,174.77,,,202341430714027PVDPBI
Table1a,2023,4,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,574,327.58,AS,0.5438,361.06,B6,0.1602,199.21,,,202341072114057BOSPDX
Table1a,2023,4,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,5,339.18,WN,0.6444,298.38,WN,0.6444,298.38,,,202341329614057MHTPDX
Table1a,2023,4,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,22,352.37,DL,0.3301,360.28,WN,0.2184,258.00,,,202341430714057PVDPDX
Table1a,2023,4,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,1552,200.58,AA,0.5774,217.06,B6,0.2222,177.23,,,202341072114100BOSPHL
Table1a,2023,4,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,80,279.26,AA,0.9823,279.38,AA,0.9823,279.38,,,202341329614100MHTPHL
Table1a,2023,4,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,59,338.07,AA,0.9945,337.38,AA,0.9945,337.38,,,202341430714100PVDPHL
Table1a,2023,4,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,1325,225.18,B6,0.4738,209.28,B6,0.4738,209.28,,,202341072114492BOSRDU
Table1a,2023,4,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,132,137.99,XP,0.6450,90.39,XP,0.6450,90.39,,,202341329614492MHTRDU
Table1a,2023,4,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,193,154.85,MX,0.5790,113.19,MX,0.5790,113.19,,,202341430714492PVDRDU
Table1a,2023,4,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",10721,14524,BOS,RIC,487,623,199.27,B6,0.5787,184.24,B6,0.5787,184.24,,,202341072114524BOSRIC
Table1a,2023,4,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,7,289.50,AA,0.5909,272.46,AA,0.5909,272.46,,,202341329614524MHTRIC
Table1a,2023,4,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,22,253.33,AA,0.6683,237.50,AA,0.6683,237.50,,,202341430714524PVDRIC
Table1a,2023,4,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",10721,14576,BOS,ROC,343,221,170.00,AA,0.5290,189.12,B6,0.3741,137.58,,,202341072114576BOSROC
Table1a,2023,4,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",13296,14576,MHT,ROC,343,3,224.67,WN,0.7200,232.28,UA,0.2000,187.36,,,202341329614576MHTROC
Table1a,2023,4,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",14307,14576,PVD,ROC,343,8,249.15,WN,0.4615,188.48,WN,0.4615,188.48,,,202341430714576PVDROC
Table1a,2023,4,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,691,331.92,DL,0.5863,392.00,B6,0.2979,235.90,,,202341072114869BOSSLC
Table1a,2023,4,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,12,294.38,WN,0.8899,280.38,WN,0.8899,280.38,,,202341329614869MHTSLC
Table1a,2023,4,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,29,356.56,WN,0.4232,254.40,WN,0.4232,254.40,,,202341430714869PVDSLC
Table1a,2023,4,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",10721,14685,BOS,SAV,917,361,252.50,B6,0.6511,253.99,AA,0.1223,226.95,,,202341072114685BOSSAV
Table1a,2023,4,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,22,272.72,WN,0.5124,219.24,WN,0.5124,219.24,,,202341329614685MHTSAV
Table1a,2023,4,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,46,259.88,AA,0.4225,286.89,WN,0.3427,205.59,,,202341430714685PVDSAV
Table1a,2023,4,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,418,234.78,B6,0.5914,267.32,G4,0.1866,118.31,,,202341072114986BOSSRQ
Table1a,2023,4,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,46,224.18,WN,0.8432,211.96,WN,0.8432,211.96,,,202341329614986MHTSRQ
Table1a,2023,4,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",14307,14986,PVD,SRQ,1240,150,158.51,MX,0.6192,123.65,MX,0.6192,123.65,,,202341430714986PVDSRQ
Table1a,2023,4,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",10785,10821,BTV,BWI,441,2,386.68,DL,0.7222,362.38,DL,0.7222,362.38,,,202341078510821BTVBWI
Table1a,2023,4,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",10785,11278,BTV,DCA,441,171,251.85,AA,0.9210,255.52,B6,0.0210,180.84,,,202341078511278BTVDCA
